pl_name,pl_rade,pl_bmasse,pl_orbsmax,pl_insol,st_teff,st_rad,habitability_label
Kepler-619 b,2.69,,0.0611,312.93,6122.0,0.964,0
Kepler-619 c,1.5,,0.0225,2307.65,6122.0,0.964,0
Kepler-619 c,1.5,,0.0225,2307.65,6122.0,0.964,0
Kepler-619 c,1.375,,0.02216,1634.7,5816.0,0.884,0
Kepler-619 c,1.64,,0.0225,2307.65,6122.0,0.964,0
Kepler-619 c,1.5,,0.0225,2307.65,6122.0,0.964,0
Kepler-619 d,4.35,,0.1021,112.07,6122.0,0.964,0
Kepler-619 d,4.17,,0.1021,112.07,6122.0,0.964,0
Kepler-619 d,4.35,,0.1021,112.07,6122.0,0.964,0
Kepler-619 d,3.987,,0.10055,79.4,5816.0,0.884,0
Kepler-619 d,4.35,,0.1021,112.07,6122.0,0.964,0
Kepler-62 b,1.33,,0.0561,73.38,4926.0,0.662,0
Kepler-62 b,1.33,,0.0538,69.81,4797.0,0.653,0
Kepler-62 b,1.33,,0.0538,69.81,4797.0,0.653,0
Kepler-62 b,1.44,,0.05549,81.1,4859.0,0.707,0
Kepler-62 b,1.33,,0.0538,69.81,4797.0,0.653,0
Kepler-62 c,0.636,,0.09321,28.8,4859.0,0.707,0
Kepler-62 c,0.59,,0.0904,24.73,4797.0,0.653,0
Kepler-62 c,0.57,,0.0942,26.03,4926.0,0.662,0
Kepler-62 c,0.59,,0.0904,24.73,4797.0,0.653,0
Kepler-62 c,0.59,,0.0904,24.73,4797.0,0.653,0
Kepler-62 d,1.96,,0.1164,14.91,4797.0,0.653,0
Kepler-62 d,2.122,,0.11996,17.3,4859.0,0.707,0
Kepler-62 d,1.96,,0.1164,14.91,4797.0,0.653,0
Kepler-62 d,1.96,,0.1164,14.91,4797.0,0.653,0
Kepler-62 d,1.98,,0.1212,15.72,4926.0,0.662,0
Kepler-62 e,1.72,,0.4324,1.24,4926.0,0.662,1
Kepler-62 e,1.73,,0.4152,1.17,4797.0,0.653,1
Kepler-62 e,1.873,,0.42792,1.4,4859.0,0.707,0
Kepler-62 e,1.73,,0.4152,1.17,4797.0,0.653,1
Kepler-62 e,1.73,,0.4152,1.17,4797.0,0.653,1
Kepler-62 f,1.54,,0.7203,0.5,4859.0,0.707,1
Kepler-62 f,1.43,,0.7279,0.44,4926.0,0.662,1
Kepler-62 f,1.42,,0.699,0.41,4797.0,0.653,1
Kepler-62 f,1.42,,0.699,0.41,4797.0,0.653,1
Kepler-62 f,1.42,,0.699,0.41,4797.0,0.653,1
Kepler-620 b,2.49,,0.1053,122.66,6253.0,0.997,0
Kepler-620 b,2.74,,0.1053,122.66,6253.0,0.997,0
Kepler-620 b,2.74,,0.1053,122.66,6253.0,0.997,0
Kepler-620 b,2.74,,0.1053,122.66,6253.0,0.997,0
Kepler-621 b,1.9,,0.0311,70.0,3941.0,0.56,0
Kepler-621 b,1.9,,0.0311,70.0,3941.0,0.56,0
Kepler-621 b,1.77,,0.031,69.56,3939.0,0.557,0
Kepler-621 b,1.9,,0.0311,70.0,3941.0,0.56,0
Kepler-622 b,1.64,,0.0909,4.38,3679.0,0.47,0
Kepler-622 b,1.64,,0.0909,4.38,3679.0,0.47,0
Kepler-622 b,1.64,,0.0909,4.38,3679.0,0.47,0
Kepler-622 b,1.82,,0.0978,9.38,4102.0,0.595,0
Kepler-623 b,2.94,,0.0854,109.61,5672.0,0.929,0
Kepler-623 b,3.23,,0.0854,109.61,5672.0,0.929,0
Kepler-623 b,3.23,,0.0854,109.61,5672.0,0.929,0
Kepler-623 b,3.23,,0.0854,109.61,5672.0,0.929,0
Kepler-624 b,2.45,,0.1172,124.89,6063.0,1.191,0
Kepler-624 b,2.05,,0.119,93.38,6157.0,1.014,0
Kepler-624 b,2.05,,0.119,93.38,6157.0,1.014,0
Kepler-624 b,2.42,,0.11638,129.2,6070.0,1.199,0
Kepler-624 b,2.05,,0.119,93.38,6157.0,1.014,0
Kepler-625 b,2.829,,0.08137,352.4,6042.0,1.398,0
Kepler-625 b,2.17,,0.0807,215.38,6077.0,1.072,0
Kepler-625 b,2.17,,0.0807,215.38,6077.0,1.072,0
Kepler-625 b,1.89,,0.0768,124.47,5604.0,0.912,0
Kepler-625 b,2.17,,0.0807,215.38,6077.0,1.072,0
Kepler-625 c,1.544,,0.05379,806.8,6042.0,1.398,0
Kepler-625 c,1.18,,0.0533,493.74,6077.0,1.072,0
Kepler-625 c,1.18,,0.0533,493.74,6077.0,1.072,0
Kepler-625 c,1.0,,0.0508,284.49,5604.0,0.912,0
Kepler-625 c,1.18,,0.0533,493.74,6077.0,1.072,0
Kepler-626 b,2.089,,0.10913,75.7,5721.0,0.968,0
Kepler-626 b,2.17,,0.1086,83.76,5741.0,1.008,0
Kepler-626 b,2.17,,0.1086,83.76,5741.0,1.008,0
Kepler-626 b,2.88,,0.115,89.16,5784.0,1.085,0
Kepler-626 b,2.17,,0.1086,83.76,5741.0,1.008,0
Kepler-627 b,3.36,,0.2327,52.05,6419.0,1.362,0
Kepler-627 b,3.36,,0.2327,52.05,6419.0,1.362,0
Kepler-627 b,3.36,,0.2327,52.05,6419.0,1.362,0
Kepler-627 b,3.259,,0.22661,39.7,6006.0,1.321,0
Kepler-627 b,3.2,,0.2327,52.05,6419.0,1.362,0
Kepler-629 b,1.43,,0.0706,121.04,5441.0,0.877,0
Kepler-629 b,1.338,,0.07107,101.9,5406.0,0.819,0
Kepler-629 b,1.43,,0.0706,121.04,5441.0,0.877,0
Kepler-629 b,1.43,,0.0706,121.04,5441.0,0.877,0
Kepler-629 b,1.34,,0.0712,104.51,5411.0,0.831,0
Kepler-63 b,5.73,,0.0858,92.39,5578.0,0.886,0
Kepler-63 b,5.57,,0.0873,91.83,5650.0,0.876,0
Kepler-63 b,5.643,,0.08762,95.1,5673.0,0.887,0
Kepler-63 b,5.57,,0.0873,91.83,5650.0,0.876,0
Kepler-63 b,5.57,,0.0873,91.83,5650.0,0.876,0
Kepler-630 b,4.79,,0.5755,8.83,6036.0,1.569,0
Kepler-630 b,4.095,,0.56201,5.6,5755.0,1.34,0
Kepler-630 b,4.79,,0.5755,8.83,6036.0,1.569,0
Kepler-630 b,3.25,,0.5729,3.27,5761.0,1.044,0
Kepler-630 b,4.79,,0.5755,8.83,6036.0,1.569,0
Kepler-631 b,2.18,,0.133,82.87,6397.0,0.989,0
Kepler-631 b,2.18,,0.133,82.87,6397.0,0.989,0
Kepler-631 b,2.18,,0.133,82.87,6397.0,0.989,0
Kepler-631 b,2.688,,0.14017,98.0,6158.0,1.223,0
Kepler-631 b,2.89,,0.1447,111.12,6141.0,1.352,0
Kepler-632 b,2.42,,0.1813,17.77,5275.0,0.918,0
Kepler-632 b,2.43,,0.1885,14.72,5324.0,0.853,0
Kepler-632 b,2.42,,0.1813,17.77,5275.0,0.918,0
Kepler-632 b,2.42,,0.1813,17.77,5275.0,0.918,0
Kepler-633 b,2.18,,0.0824,492.55,6282.0,1.549,0
Kepler-633 b,1.95,,0.0815,257.22,5877.0,1.265,0
Kepler-633 b,2.389,,0.08185,454.5,5856.0,1.699,0
Kepler-633 b,2.18,,0.0824,492.55,6282.0,1.549,0
Kepler-633 b,2.18,,0.0824,492.55,6282.0,1.549,0
Kepler-633 c,2.694,,0.16246,115.4,5856.0,1.699,0
Kepler-633 c,2.45,,0.1636,124.95,6282.0,1.549,0
Kepler-633 c,2.45,,0.1636,124.95,6282.0,1.549,0
Kepler-633 c,2.45,,0.1636,124.95,6282.0,1.549,0
Kepler-633 c,2.01,,0.1618,65.26,5877.0,1.265,0
Kepler-634 b,2.06,,0.0578,694.32,6011.0,1.409,0
Kepler-634 b,2.132,,0.05765,780.4,6109.0,1.442,0
Kepler-634 b,1.61,,0.0592,526.76,6458.0,1.089,0
Kepler-634 b,1.61,,0.0592,526.76,6458.0,1.089,0
Kepler-634 b,1.61,,0.0592,526.76,6458.0,1.089,0
Kepler-635 b,3.585,,0.18332,171.0,6282.0,2.027,0
Kepler-635 b,2.53,,0.1697,86.97,6078.0,1.432,0
Kepler-635 b,2.71,,0.1764,97.94,6188.0,1.524,0
Kepler-635 b,2.53,,0.1697,86.97,6078.0,1.432,0
Kepler-635 b,2.53,,0.1697,86.97,6078.0,1.432,0
Kepler-636 b,4.43,,0.1185,33.64,5303.0,0.817,0
Kepler-636 b,2.8,,0.1022,10.71,4700.0,0.506,0
Kepler-636 b,2.8,,0.1022,10.71,4700.0,0.506,0
Kepler-636 b,2.8,,0.1022,10.71,4700.0,0.506,0
Kepler-637 b,2.338,,0.16619,77.7,6281.0,1.24,0
Kepler-637 b,2.76,,0.1734,130.61,6722.0,1.466,0
Kepler-637 b,2.76,,0.1734,130.61,6722.0,1.466,0
Kepler-637 b,5.86,,0.1867,238.21,5460.0,3.231,0
Kepler-637 b,2.76,,0.1734,130.61,6722.0,1.466,0
Kepler-638 b,4.306,,0.06695,744.3,5320.0,2.157,0
Kepler-638 b,3.18,,0.0617,524.78,5446.0,1.593,0
Kepler-638 b,2.32,,0.0632,360.77,5460.0,1.346,0
Kepler-638 b,3.18,,0.0617,524.78,5446.0,1.593,0
Kepler-638 b,3.18,,0.0617,524.78,5446.0,1.593,0
Kepler-639 b,2.17,,0.0915,176.4,5850.0,1.187,0
Kepler-639 b,2.912,,0.09358,301.4,5834.0,1.594,0
Kepler-639 b,2.17,,0.0915,176.4,5850.0,1.187,0
Kepler-639 b,2.17,,0.0915,176.4,5850.0,1.187,0
Kepler-639 b,2.29,,0.0966,198.34,5843.0,1.332,0
Kepler-640 b,2.686,,0.15418,35.3,5600.0,0.976,0
Kepler-640 b,2.72,,0.1566,32.58,5629.0,0.943,0
Kepler-640 b,2.73,,0.1602,37.41,5749.0,0.991,0
Kepler-640 b,2.73,,0.1602,37.41,5749.0,0.991,0
Kepler-640 b,2.73,,0.1602,37.41,5749.0,0.991,0
Kepler-641 b,2.02,,0.0879,173.79,5672.0,1.204,0
Kepler-641 b,2.702,,0.0895,287.7,5605.0,1.613,0
Kepler-641 b,2.16,,0.0879,173.79,5672.0,1.204,0
Kepler-641 b,2.02,,0.0879,173.79,5672.0,1.204,0
Kepler-641 b,2.02,,0.0879,173.79,5672.0,1.204,0
Kepler-642 b,2.195,,0.05631,756.9,6380.0,1.271,0
Kepler-642 b,1.99,,0.0557,698.85,6528.0,1.155,0
Kepler-642 b,1.99,,0.0557,698.85,6528.0,1.155,0
Kepler-642 b,1.99,,0.0557,698.85,6528.0,1.155,0
Kepler-642 b,3.95,,0.0589,2536.07,6570.0,2.297,0
Kepler-643 b,10.99,,0.1321,210.99,4883.0,2.69,0
Kepler-643 b,10.47,,0.1295,203.31,4877.0,2.595,0
Kepler-643 b,10.31,,0.13485,186.1,4933.0,2.522,0
Kepler-643 b,10.99,,0.1321,210.99,4883.0,2.69,0
Kepler-643 b,10.99,,0.1321,210.99,4883.0,2.69,0
Kepler-644 b,2.95,,0.0469,1912.28,6440.0,1.653,0
Kepler-644 b,2.95,,0.0469,1912.28,6440.0,1.653,0
Kepler-644 b,3.07,,0.0466,1769.83,6432.0,1.584,0
Kepler-644 b,2.95,,0.0469,1912.28,6440.0,1.653,0
Kepler-644 b,3.073,,0.04641,2251.9,6540.0,1.719,0
Kepler-645 b,3.54,,0.049,2121.23,6185.0,1.972,0
Kepler-645 b,2.638,,0.04541,1512.4,6192.0,1.539,0
Kepler-645 b,2.18,,0.0442,1284.07,6449.0,1.273,0
Kepler-645 b,2.18,,0.0442,1284.07,6449.0,1.273,0
Kepler-645 b,2.18,,0.0442,1284.07,6449.0,1.273,0
Kepler-646 b,1.61,,0.1149,37.63,5654.0,0.737,0
Kepler-646 b,1.61,,0.1149,37.63,5654.0,0.737,0
Kepler-646 b,1.795,,0.11251,39.0,5334.0,0.825,0
Kepler-646 b,1.53,,0.1149,37.68,5656.0,0.737,0
Kepler-646 b,1.61,,0.1149,37.63,5654.0,0.737,0
Kepler-647 b,1.15,,0.1224,83.3,5955.0,1.053,0
Kepler-647 b,1.15,,0.1224,83.3,5955.0,1.053,0
Kepler-647 b,1.587,,0.12237,154.3,5914.0,1.45,0
Kepler-647 b,1.15,,0.1224,83.3,5955.0,1.053,0
Kepler-647 b,1.21,,0.1222,90.93,5956.0,1.098,0
Kepler-647 c,2.7,,0.1831,37.22,5955.0,1.053,0
Kepler-647 c,2.7,,0.1831,37.22,5955.0,1.053,0
Kepler-647 c,2.7,,0.1831,37.22,5955.0,1.053,0
Kepler-647 c,3.721,,0.18291,69.0,5914.0,1.45,0
Kepler-647 c,2.83,,0.1827,40.68,5956.0,1.098,0
Kepler-648 b,3.061,,0.13324,46.5,5693.0,0.936,0
Kepler-648 b,2.85,,0.1302,45.2,5796.0,0.871,0
Kepler-648 b,3.11,,0.1341,48.91,5679.0,0.972,0
Kepler-648 b,2.85,,0.1302,45.2,5796.0,0.871,0
Kepler-648 b,2.85,,0.1302,45.2,5796.0,0.871,0
Kepler-649 b,2.46,,0.1761,31.85,5741.0,1.008,0
Kepler-649 b,2.46,,0.1761,31.85,5741.0,1.008,0
Kepler-649 b,2.46,,0.1761,31.85,5741.0,1.008,0
Kepler-649 b,2.16,,0.1805,23.92,5739.0,0.896,0
Kepler-649 b,2.243,,0.17522,26.0,5694.0,0.921,0
Kepler-65 b,1.5,,0.0354,2097.4,6169.0,1.424,0
Kepler-65 b,1.5,,0.0354,2097.4,6169.0,1.424,0
Kepler-65 b,1.5,,0.0354,2097.4,6169.0,1.424,0
Kepler-65 b,1.42,,0.035,2162.35,6181.0,1.424,0
Kepler-65 b,1.521,,0.03518,2258.9,6220.0,1.443,0
Kepler-65 c,2.55,,0.069,552.06,6169.0,1.424,0
Kepler-65 c,2.55,,0.069,552.06,6169.0,1.424,0
Kepler-65 c,2.56,,0.0682,569.5,6181.0,1.424,0
Kepler-65 c,2.585,,0.06853,595.2,6220.0,1.443,0
Kepler-65 c,2.55,,0.069,552.06,6169.0,1.424,0
Kepler-65 d,1.76,,0.0858,357.04,6169.0,1.424,0
Kepler-65 d,1.58,,0.0848,368.36,6181.0,1.424,0
Kepler-65 d,1.76,,0.0858,357.04,6169.0,1.424,0
Kepler-65 d,1.76,,0.0858,357.04,6169.0,1.424,0
Kepler-65 d,1.78,,0.08526,384.4,6220.0,1.443,0
Kepler-650 b,3.49,,0.0415,1715.71,6042.0,1.574,0
Kepler-650 b,3.49,,0.0415,1715.71,6042.0,1.574,0
Kepler-650 b,3.49,,0.0415,1715.71,6042.0,1.574,0
Kepler-650 b,3.62,,0.0421,1218.88,5827.0,1.447,0
Kepler-651 b,2.303,,0.14078,26.7,5349.0,0.849,0
Kepler-651 b,2.29,,0.1449,31.13,5655.0,0.845,0
Kepler-651 b,2.29,,0.1449,31.13,5655.0,0.845,0
Kepler-651 b,2.29,,0.1449,31.13,5655.0,0.845,0
Kepler-651 b,2.17,,0.1409,25.63,5376.0,0.825,0
Kepler-652 b,2.57,,0.0484,257.53,5392.0,0.893,0
Kepler-652 b,2.46,,0.0503,213.29,5328.0,0.865,0
Kepler-652 b,2.57,,0.0484,257.53,5392.0,0.893,0
Kepler-652 b,2.403,,0.04958,214.1,5393.0,0.834,0
Kepler-652 b,2.57,,0.0484,257.53,5392.0,0.893,0
Kepler-653 b,2.04,,0.1197,106.22,5676.0,1.28,0
Kepler-653 b,1.75,,0.1205,76.11,5665.0,1.095,0
Kepler-653 b,1.75,,0.1205,76.11,5665.0,1.095,0
Kepler-653 b,1.909,,0.11945,88.4,5612.0,1.191,0
Kepler-653 b,1.75,,0.1205,76.11,5665.0,1.095,0
Kepler-653 c,0.7,,0.0187,3160.48,5665.0,1.095,0
Kepler-653 c,0.758,,0.01855,3663.7,5612.0,1.191,0
Kepler-653 c,0.7,,0.0187,3160.48,5665.0,1.095,0
Kepler-653 c,0.82,,0.0186,4399.18,5676.0,1.28,0
Kepler-653 c,0.7,,0.0187,3160.48,5665.0,1.095,0
Kepler-654 b,3.04,,0.1211,232.63,6106.0,1.656,0
Kepler-654 b,3.04,,0.1211,232.63,6106.0,1.656,0
Kepler-654 b,3.04,,0.1211,232.63,6106.0,1.656,0
Kepler-654 b,2.961,,0.11664,201.1,5846.0,1.616,0
Kepler-654 b,2.13,,0.1116,112.82,5817.0,1.171,0
Kepler-655 b,2.48,,0.2698,25.73,6343.0,1.137,0
Kepler-655 b,2.48,,0.2698,25.73,6343.0,1.137,0
Kepler-655 b,2.61,,0.25697,27.7,6145.0,1.194,0
Kepler-655 b,2.48,,0.2698,25.73,6343.0,1.137,0
Kepler-655 b,2.66,,0.2559,28.23,6086.0,1.227,0
Kepler-656 b,3.57,,0.0232,1435.82,5550.0,0.954,0
Kepler-656 b,3.69,,0.0232,1437.7,5546.0,0.956,0
Kepler-656 b,3.232,,0.02231,964.5,5251.0,0.838,0
Kepler-656 b,3.69,,0.0232,1437.7,5546.0,0.956,0
Kepler-656 b,3.69,,0.0232,1437.7,5546.0,0.956,0
Kepler-656 c,1.31,,0.06,214.95,5546.0,0.956,0
Kepler-656 c,1.31,,0.06,214.95,5546.0,0.956,0
Kepler-656 c,1.144,,0.05777,143.6,5251.0,0.838,0
Kepler-656 c,1.41,,0.0602,213.25,5550.0,0.954,0
Kepler-656 c,1.31,,0.06,214.95,5546.0,0.956,0
Kepler-657 b,4.558,,0.17337,62.2,5904.0,1.31,0
Kepler-657 b,3.17,,0.1654,34.07,5955.0,0.91,0
Kepler-657 b,3.17,,0.1654,34.07,5955.0,0.91,0
Kepler-657 b,3.17,,0.1654,34.07,5955.0,0.91,0
Kepler-657 b,3.08,,0.1654,34.07,5955.0,0.91,0
Kepler-658 b,1.42,,0.0187,129.27,3733.0,0.51,0
Kepler-658 b,1.42,,0.0187,129.27,3733.0,0.51,0
Kepler-658 b,1.39,,0.0188,135.97,3736.0,0.525,0
Kepler-658 b,1.42,,0.0187,129.27,3733.0,0.51,0
Kepler-659 b,2.33,,0.1205,16.75,4867.0,0.696,0
Kepler-659 b,2.33,,0.1205,16.75,4867.0,0.696,0
Kepler-659 b,2.33,,0.1205,16.75,4867.0,0.696,0
Kepler-659 b,2.44,,0.1204,16.38,4869.0,0.687,0
Kepler-66 b,3.065,,0.13407,57.8,5786.0,1.017,0
Kepler-66 b,3.12,,0.1321,56.48,5964.0,0.933,0
Kepler-66 b,2.81,,0.1321,56.48,5964.0,0.933,0
Kepler-66 b,2.81,,0.1321,56.48,5964.0,0.933,0
Kepler-66 b,2.81,,0.1321,56.48,5964.0,0.933,0
Kepler-660 b,2.52,,0.0759,41.85,4856.0,0.696,0
Kepler-660 b,2.52,,0.0759,41.85,4856.0,0.696,0
Kepler-660 b,2.52,,0.0759,41.85,4856.0,0.696,0
Kepler-660 b,2.47,,0.0759,41.85,4856.0,0.696,0
Kepler-661 b,3.14,,0.0591,52.09,4536.0,0.693,0
Kepler-661 b,3.14,,0.0591,52.09,4536.0,0.693,0
Kepler-661 b,3.14,,0.0591,52.09,4536.0,0.693,0
Kepler-661 b,2.85,,0.0585,50.04,4537.0,0.672,0
Kepler-662 b,1.54,,0.1236,8.09,4722.0,0.527,0
Kepler-662 b,1.54,,0.1236,8.09,4722.0,0.527,0
Kepler-662 b,1.54,,0.1236,8.09,4722.0,0.527,0
Kepler-662 b,2.95,,0.1408,18.64,4954.0,0.828,0
Kepler-663 b,2.7,,0.0559,166.95,5339.0,0.847,0
Kepler-663 b,2.7,,0.0559,166.95,5339.0,0.847,0
Kepler-663 b,2.78,,0.0559,166.95,5339.0,0.847,0
Kepler-663 b,2.7,,0.0559,166.95,5339.0,0.847,0
Kepler-664 b,2.71,,0.0374,926.16,6031.0,1.046,0
Kepler-664 b,2.75,,0.0374,926.16,6031.0,1.046,0
Kepler-664 b,2.71,,0.0374,926.16,6031.0,1.046,0
Kepler-664 b,2.71,,0.0374,926.16,6031.0,1.046,0
Kepler-665 b,2.86,,0.1148,29.31,5015.0,0.826,0
Kepler-665 b,3.1,,0.1148,29.31,5015.0,0.826,0
Kepler-665 b,2.86,,0.1148,29.31,5015.0,0.826,0
Kepler-665 b,2.86,,0.1148,29.31,5015.0,0.826,0
Kepler-666 b,2.21,,0.0542,389.62,6075.0,0.969,0
Kepler-666 b,2.1,,0.0542,389.62,6075.0,0.969,0
Kepler-666 b,2.21,,0.0542,389.62,6075.0,0.969,0
Kepler-666 b,2.21,,0.0542,389.62,6075.0,0.969,0
Kepler-667 b,5.73,,0.2288,16.72,5468.0,1.046,0
Kepler-667 b,5.5,,0.2288,16.72,5468.0,1.046,0
Kepler-667 b,5.73,,0.2288,16.72,5468.0,1.046,0
Kepler-667 b,5.73,,0.2288,16.72,5468.0,1.046,0
Kepler-668 b,2.52,,0.0768,91.9,5592.0,0.787,0
Kepler-668 b,2.54,,0.0765,91.45,5592.0,0.782,0
Kepler-668 b,2.54,,0.0765,91.45,5592.0,0.782,0
Kepler-668 b,2.54,,0.0765,91.45,5592.0,0.782,0
Kepler-669 b,4.46,,0.0529,565.35,6174.0,1.103,0
Kepler-669 b,4.43,,0.0529,565.35,6174.0,1.103,0
Kepler-669 b,4.46,,0.0529,565.35,6174.0,1.103,0
Kepler-669 b,4.46,,0.0529,565.35,6174.0,1.103,0
Kepler-67 b,2.69,,0.1151,31.13,5332.0,0.755,0
Kepler-67 b,2.81,,0.1153,30.51,5324.0,0.751,0
Kepler-67 b,2.81,,0.1153,30.51,5324.0,0.751,0
Kepler-67 b,2.81,,0.1153,30.51,5324.0,0.751,0
Kepler-67 b,2.97,,0.11804,30.6,5238.0,0.794,0
Kepler-670 b,12.21,,0.0383,521.13,5532.0,0.955,0
Kepler-670 b,12.82,,0.0382,583.25,5653.0,0.965,0
Kepler-670 b,12.82,,0.0382,583.25,5653.0,0.965,0
Kepler-670 b,12.82,,0.0382,583.25,5653.0,0.965,0
Kepler-671 b,2.33,,0.05,250.32,5641.0,0.831,0
Kepler-671 b,2.3,,0.0503,247.87,5644.0,0.831,0
Kepler-671 b,2.33,,0.05,250.32,5641.0,0.831,0
Kepler-671 b,2.33,,0.05,250.32,5641.0,0.831,0
Kepler-672 b,2.82,,0.2163,18.53,5481.0,1.036,0
Kepler-672 b,2.7,,0.2288,20.3,5957.0,0.971,0
Kepler-672 b,2.7,,0.2288,20.3,5957.0,0.971,0
Kepler-672 b,2.7,,0.2288,20.3,5957.0,0.971,0
Kepler-673 b,6.27,,0.0456,258.17,5492.0,0.812,0
Kepler-673 b,6.27,,0.0456,258.17,5492.0,0.812,0
Kepler-673 b,6.02,,0.0455,258.34,5497.0,0.809,0
Kepler-673 b,6.27,,0.0456,258.17,5492.0,0.812,0
Kepler-674 b,1.32,,0.0261,52.11,3741.0,0.45,0
Kepler-674 b,1.32,,0.0261,52.11,3741.0,0.45,0
Kepler-674 b,1.99,,0.028,107.6,4149.0,0.564,0
Kepler-674 b,1.32,,0.0261,52.11,3741.0,0.45,0
Kepler-675 b,2.38,,0.0317,291.62,4989.0,0.727,0
Kepler-675 b,2.38,,0.0317,291.62,4989.0,0.727,0
Kepler-675 b,2.38,,0.0317,291.62,4989.0,0.727,0
Kepler-675 b,2.34,,0.0325,311.16,5005.0,0.765,0
Kepler-676 b,3.07,,0.0802,6.07,3672.0,0.49,0
Kepler-676 b,3.07,,0.0802,6.07,3672.0,0.49,0
Kepler-676 b,3.07,,0.0802,6.07,3672.0,0.49,0
Kepler-676 b,2.65,,0.0798,5.82,3688.0,0.473,0
Kepler-677 b,5.31,,0.067,251.38,5992.0,0.989,0
Kepler-677 b,5.38,,0.067,251.38,5992.0,0.989,0
Kepler-677 b,5.38,,0.067,251.38,5992.0,0.989,0
Kepler-677 b,5.38,,0.067,251.38,5992.0,0.989,0
Kepler-678 b,4.91,,0.0732,113.64,5485.0,0.867,0
Kepler-678 b,4.91,,0.0732,113.64,5485.0,0.867,0
Kepler-678 b,4.91,,0.0732,113.64,5485.0,0.867,0
Kepler-678 b,4.86,,0.0732,113.64,5485.0,0.867,0
Kepler-679 b,2.66,,0.0983,49.68,5557.0,0.75,0
Kepler-679 b,2.69,,0.0978,50.46,5557.0,0.752,0
Kepler-679 b,2.69,,0.0978,50.46,5557.0,0.752,0
Kepler-679 b,2.69,,0.0978,50.46,5557.0,0.752,0
Kepler-68 b,2.29,,0.0618,407.74,5793.0,1.243,0
Kepler-68 b,2.29,,0.0618,407.74,5793.0,1.243,0
Kepler-68 b,2.21,,0.0602,398.33,5790.0,1.198,0
Kepler-68 b,2.29,,0.0618,407.74,5793.0,1.243,0
Kepler-68 b,2.309,,0.06109,423.4,5789.0,1.252,0
Kepler-68 b,2.357,8.03,0.06135,441.0,5847.0,1.2564,0
Kepler-68 c,0.92,,0.0907,189.3,5793.0,1.243,0
Kepler-68 c,0.979,1.3,0.09008,204.0,5847.0,1.2564,0
Kepler-68 c,0.92,,0.0907,189.3,5793.0,1.243,0
Kepler-68 c,0.92,,0.0907,189.3,5793.0,1.243,0
Kepler-68 c,0.91,,0.0883,185.15,5790.0,1.198,0
Kepler-68 c,0.927,,0.08968,196.1,5789.0,1.252,0
Kepler-680 b,1.96,,0.0469,408.99,5880.0,0.917,0
Kepler-680 b,1.96,,0.0469,408.99,5880.0,0.917,0
Kepler-680 b,1.89,,0.0469,408.99,5880.0,0.917,0
Kepler-680 b,1.96,,0.0469,408.99,5880.0,0.917,0
Kepler-681 b,3.16,,0.1642,13.78,5127.0,0.775,0
Kepler-681 b,3.16,,0.1642,13.78,5127.0,0.775,0
Kepler-681 b,3.16,,0.1642,13.78,5127.0,0.775,0
Kepler-681 b,3.07,,0.1635,13.49,5129.0,0.763,0
Kepler-682 b,7.66,,0.1058,76.15,5795.0,0.919,0
Kepler-682 b,7.66,,0.1058,76.15,5795.0,0.919,0
Kepler-682 b,7.66,,0.1058,76.15,5795.0,0.919,0
Kepler-682 b,7.4,,0.1058,76.15,5795.0,0.919,0
Kepler-683 b,1.97,,0.0368,780.68,5996.0,0.956,0
Kepler-683 b,2.06,,0.0355,743.09,5519.0,1.062,0
Kepler-683 b,1.97,,0.0368,780.68,5996.0,0.956,0
Kepler-683 b,1.97,,0.0368,780.68,5996.0,0.956,0
Kepler-684 b,2.77,,0.064,102.87,5653.0,0.679,0
Kepler-684 b,2.66,,0.064,103.21,5666.0,0.677,0
Kepler-684 b,2.66,,0.064,103.21,5666.0,0.677,0
Kepler-684 b,2.66,,0.064,103.21,5666.0,0.677,0
Kepler-685 b,9.74,,0.0272,1443.75,5717.0,1.057,0
Kepler-685 b,9.74,,0.0272,1443.75,5717.0,1.057,0
Kepler-685 b,9.73,,0.0265,1467.41,5539.0,1.106,0
Kepler-685 b,9.74,,0.0272,1443.75,5717.0,1.057,0
Kepler-686 b,11.77,,0.0258,1329.42,5934.0,0.893,0
Kepler-686 b,11.3,,0.0258,1329.42,5934.0,0.893,0
Kepler-686 b,11.77,,0.0258,1329.42,5934.0,0.893,0
Kepler-686 b,11.77,,0.0258,1329.42,5934.0,0.893,0
Kepler-687 b,3.62,,0.1326,17.06,4905.0,0.761,0
Kepler-687 b,3.41,,0.1326,17.06,4905.0,0.761,0
Kepler-687 b,3.62,,0.1326,17.06,4905.0,0.761,0
Kepler-687 b,3.62,,0.1326,17.06,4905.0,0.761,0
Kepler-688 b,7.92,,0.0459,247.08,5557.0,0.781,0
Kepler-688 b,7.92,,0.0459,247.08,5557.0,0.781,0
Kepler-688 b,7.34,,0.046,241.62,5557.0,0.774,0
Kepler-688 b,7.92,,0.0459,247.08,5557.0,0.781,0
Kepler-689 b,2.45,,0.1448,20.67,5413.0,0.751,0
Kepler-689 b,2.45,,0.1448,20.67,5413.0,0.751,0
Kepler-689 b,2.32,,0.1449,19.45,5395.0,0.734,0
Kepler-689 b,2.45,,0.1448,20.67,5413.0,0.751,0
